table_catalog,table_schema,table_name,ordinal_position,column_name,full_data_type,is_nullable,comment
delivery_dev,service_project_management_gld,pse_resource_request,101,psn_dn,string,YES,Downstream partner name
delivery_dev,service_project_management_gld,pse_resource_request,102,rsn_for_subco_hre_txt,string,YES,Subco HRE text
delivery_dev,service_project_management_gld,pse_resource_request,103,allow_candidates_to_self_nominate_ind,boolean,YES,Flag indicating if candidates can self-nominate
delivery_dev,service_project_management_gld,pse_resource_request,104,job_level_nm,string,YES,Job level name
delivery_dev,service_project_management_gld,pse_resource_request,105,job_title_nm,string,YES,Job title name
delivery_dev,service_project_management_gld,pse_resource_request,106,primary_quote_txt,string,YES,Primary quote text
delivery_dev,service_project_management_gld,pse_resource_request,107,cpq_iteration_id,"decimal(6,2)",YES,Unique identifier for the CPQ iteration
delivery_dev,service_project_management_gld,pse_resource_request,108,updated_by_cpq_iteration_ts,timestamp,YES,Timestamp of last update by CPQ iteration
delivery_dev,service_project_management_gld,pse_resource_request,109,estimate_from_cpq_nm,string,YES,Estimated value from CPQ in non-monetary currency
delivery_dev,service_project_management_gld,pse_resource_request,110,cpq_role_id,string,YES,CPQ role identifier
delivery_dev,service_project_management_gld,pse_resource_request,111,ffscpq_estimate_id,string,YES,Unique identifier for the FFS CPQ estimate
delivery_dev,service_project_management_gld,pse_resource_request,112,specialization_id,string,YES,Unique identifier for a specialization
delivery_dev,service_project_management_gld,pse_resource_request,113,specialization_skill_nm,string,YES,Specialization or skill name
delivery_dev,service_project_management_gld,pse_resource_request,114,reason_for_split_nm,string,YES,Reason for split transaction
delivery_dev,service_project_management_gld,pse_resource_skill_request,0,id,string,YES,"Unique identifier, string data type.
Alias: `Identifier`
key constraints: This column acts as primary key for the `pse_resource_skill_request` table"
delivery_dev,service_project_management_gld,pse_resource_skill_request,1,is_deleted_ind,boolean,YES,Indicator flag denoting whether a record has been deleted (TRUE) or not (FALSE).
delivery_dev,service_project_management_gld,pse_resource_skill_request,2,name_nm,string,YES,Description: Specifies the resource skill request name.
delivery_dev,service_project_management_gld,pse_resource_skill_request,3,created_dt,timestamp,YES,"Timestamp indicating when a record was created.
Alias: `Created Date`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,4,created_by_id,string,YES,"Identifier for the creator of the record, stored as a string.
Alias: `Created By Identifier`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,5,last_modified_dt,timestamp,YES,"Timestamp indicating the last modification of the respective data entry.
Alias: `Last Modified Date`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,6,last_modified_by_id,string,YES,"Identifier for the user who last modified the record
Alias: `Last Modified By Identifier`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,7,system_mod_stamp_ts,timestamp,YES,Timestamp indicating the last system modification time.
delivery_dev,service_project_management_gld,pse_resource_skill_request,8,skill_certification_id,string,YES,Identifier for skill certification.
delivery_dev,service_project_management_gld,pse_resource_skill_request,9,is_primary_ind,boolean,YES,"Indicator flag denoting if the record is a primary entity, with boolean data type."
delivery_dev,service_project_management_gld,pse_resource_skill_request,10,match_all_ind,boolean,YES,Indicates if all criteria are matched (Boolean).
delivery_dev,service_project_management_gld,pse_resource_skill_request,11,minimum_rating_txt,string,YES,"The minimum rating as text, represented as a string."
delivery_dev,service_project_management_gld,pse_resource_skill_request,12,resource_request_id,string,YES,"Unique identifier for a resource request, stored as a string.
key constraints: `resource_request_id` is a foreign key column in this table which refers to `pse_resource_request` table where the primary key column is `id`."
delivery_dev,service_project_management_gld,pse_resource_skill_request,13,skill_record_type_dsc,string,YES,Description of the skill record type.
delivery_dev,service_project_management_gld,pse_resource_skill_request,14,skill_or_certification_dsc,string,YES,"Description of skill or certification, string data type."
delivery_dev,service_project_management_gld,pse_resource_skill_request,15,source_update_utc_ts,timestamp,YES,"Timestamp of the source's last update in Coordinated Universal Time (UTC).
Alias: `Source Update Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,16,source_create_utc_ts,timestamp,YES,"Timestamp indicating when the data was created in the source system (UTC).
Alias: `Source Create Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,17,source_file_nm,string,YES,"The name of the source file from which the data was extracted.
Alias: `Source File Name`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,18,source_file_ts,timestamp,YES,"Timestamp indicating the source file's creation or modification time.
Alias: `Source File Timestamp`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,19,udp_create_utc_ts,timestamp,YES,UTC timestamp of when the record was created.
delivery_dev,service_project_management_gld,pse_resource_skill_request,20,udp_update_utc_ts,timestamp,YES,Timestamp of the most recent UDP update (UTC).
delivery_dev,service_project_management_gld,pse_resource_skill_request,21,skill_certification_nm,string,YES,"The name of the skill certification, stored as a string."
delivery_dev,service_project_management_gld,pse_resource_skill_request,22,skill_certification_external_id,string,YES,A string representing the external ID for a skill certification.
delivery_dev,service_project_management_gld,pse_resource_skill_request,23,created_by_employee_nm,string,YES,"The username or ID of the employee who created the record, stored as a string.
Alias: `Created By Employee Name`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,24,created_by_employee_reference_nbr,string,YES,"Employee reference number for the creator of the record.
Alias: `Created By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,25,created_by_employee_email_txt,string,YES,"The email address of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_resource_skill_request,26,last_modified_by_employee_nm,string,YES,"Name of the employee who last modified the record, stored as a string.
Alias: `Last Modified By Employee Name`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,27,last_modified_by_employee_reference_nbr,string,YES,"Employee reference number for the last modifier
Alias: `Last Modified By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_resource_skill_request,28,last_modified_by_employee_email_txt,string,YES,"The email address of the employee who last modified the record.
Alias: `Last Modified By Employee Email Text`"
delivery_dev,service_project_management_gld,pse_skill,0,id,string,YES,"Unique identifier, string data type.
Alias: `Identifier`
key constraints: This column acts as primary key for the `pse_skill` table"
delivery_dev,service_project_management_gld,pse_skill,1,owner_id,string,YES,"The unique identifier for the owner, stored as a string.
Alias: `Owner Identifier`"
delivery_dev,service_project_management_gld,pse_skill,2,is_deleted_ind,boolean,YES,Indicator flag denoting whether a record has been deleted (TRUE) or not (FALSE).
delivery_dev,service_project_management_gld,pse_skill,3,name_nm,string,YES,Description: Specifies the skill name.
delivery_dev,service_project_management_gld,pse_skill,4,currency_iso_cd,string,YES,The ISO 4217 currency code represented as a string.
delivery_dev,service_project_management_gld,pse_skill,5,record_type_id,string,YES,"Identifier for the type of record, stored as a string.
Alias: `Record Type Identifier`"
delivery_dev,service_project_management_gld,pse_skill,6,created_dt,timestamp,YES,"Timestamp indicating when a record was created.
Alias: `Created Date`"
delivery_dev,service_project_management_gld,pse_skill,7,created_by_id,string,YES,"The unique identifier of the user who created the record, stored as a string.
Alias: `Created By Identifier`"
delivery_dev,service_project_management_gld,pse_skill,8,last_modified_dt,timestamp,YES,"Timestamp indicating the last modification of the respective data entry.
Alias: `Last Modified Date`"
delivery_dev,service_project_management_gld,pse_skill,9,last_modified_by_id,string,YES,"Identifier for the user who last modified the record
Alias: `Last Modified By Identifier`"
delivery_dev,service_project_management_gld,pse_skill,10,system_mod_stamp_ts,timestamp,YES,Timestamp indicating the last system modification.
delivery_dev,service_project_management_gld,pse_skill,11,certification_source_txt,string,YES,Text field containing certification source information.
delivery_dev,service_project_management_gld,pse_skill,12,description_txt,string,YES,Brief description of the business column
delivery_dev,service_project_management_gld,pse_skill,13,external_id,string,YES,"A string representing the external ID for a given record.
Alias: `External Identifier`"
delivery_dev,service_project_management_gld,pse_skill,14,group_txt,string,YES,"Group name or identifier, represented as a string."
delivery_dev,service_project_management_gld,pse_skill,15,hierarchy_key_path_txt,string,YES,"Text representation of the hierarchy key path, stored as a string."
delivery_dev,service_project_management_gld,pse_skill,16,hierarchy_level_nbr,int,YES,"Integer representation of the hierarchy level for the corresponding brand.
Alias: `Hierarchy Level Number`"
delivery_dev,service_project_management_gld,pse_skill,17,hierarchy_path_txt,string,YES,"Text representation of the hierarchy path
Alias: `Hierarchy Path Text`"
delivery_dev,service_project_management_gld,pse_skill,18,parent_category_id,string,YES,"Identifier for the parent category of an item or service.
Alias: `Parent Category Identifier`"
delivery_dev,service_project_management_gld,pse_skill,19,parent_hierarchy_level_nbr,int,YES,"Integer representation of the hierarchy level for the parent brand.
Alias: `Parent Hierarchy Level Number`"
delivery_dev,service_project_management_gld,pse_skill,20,parent_record_type_dsc,string,YES,"Description of the parent record type, string data type.
Alias: `Parent Record Type Description`"
delivery_dev,service_project_management_gld,pse_skill,21,record_type_nm,string,YES,"Type of record, represented as a string
Alias: `Record Type Name`"
delivery_dev,service_project_management_gld,pse_skill,22,skill_or_certification_dsc,string,YES,"Description of skill or certification, string data type."
delivery_dev,service_project_management_gld,pse_skill,23,type_txt,string,YES,Text representation of the business column type.
delivery_dev,service_project_management_gld,pse_skill,24,unique_name_txt,string,YES,"Unique name of the business, stored as a string."
delivery_dev,service_project_management_gld,pse_skill,25,snow_sys_id,string,YES,"A string representing the system ID for snow.
Alias: `Snow System Identifier`"
delivery_dev,service_project_management_gld,pse_skill,26,source_update_utc_ts,timestamp,YES,"Timestamp of the source's last update in Coordinated Universal Time (UTC).
Alias: `Source Update Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_skill,27,source_create_utc_ts,timestamp,YES,"Timestamp indicating when the data was created in the source system (UTC).
Alias: `Source Create Utc Timestamp`"
delivery_dev,service_project_management_gld,pse_skill,28,udp_create_utc_ts,timestamp,YES,UTC timestamp indicating when a record was created.
delivery_dev,service_project_management_gld,pse_skill,29,source_file_nm,string,YES,"The name of the source file from which the data was extracted.
Alias: `Source File Name`"
delivery_dev,service_project_management_gld,pse_skill,30,source_file_ts,timestamp,YES,"Timestamp indicating the source file's creation or modification time.
Alias: `Source File Timestamp`"
delivery_dev,service_project_management_gld,pse_skill,31,udp_update_utc_ts,timestamp,YES,Timestamp of the most recent UDP update (UTC).
delivery_dev,service_project_management_gld,pse_skill,32,created_by_employee_nm,string,YES,"The username or ID of the employee who created the record, stored as a string.
Alias: `Created By Employee Name`"
delivery_dev,service_project_management_gld,pse_skill,33,created_by_employee_reference_nbr,string,YES,"Employee reference number for the creator of the record, stored as a string.
Alias: `Created By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_skill,34,created_by_employee_email_txt,string,YES,"The email address of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_skill,35,last_modified_by_employee_nm,string,YES,"Name of the employee who last modified the record, stored as a string.
Alias: `Last Modified By Employee Name`"
delivery_dev,service_project_management_gld,pse_skill,36,last_modified_by_employee_reference_nbr,string,YES,"Employee reference number for the last modifier
Alias: `Last Modified By Employee Reference Number`"
delivery_dev,service_project_management_gld,pse_skill,37,last_modified_by_employee_email_txt,string,YES,"The email address of the employee who last modified the record.
Alias: `Last Modified By Employee Email Text`"
delivery_dev,service_project_management_gld,pse_work_calendar,0,id,string,YES,"Unique identifier, string data type."
delivery_dev,service_project_management_gld,pse_work_calendar,1,owner_id,string,YES,"The unique identifier for the owner, stored as a string."
delivery_dev,service_project_management_gld,pse_work_calendar,2,is_deleted_ind,boolean,YES,Indicator flag denoting whether a record has been deleted (TRUE) or not (FALSE).
delivery_dev,service_project_management_gld,pse_work_calendar,3,name_nm,string,YES,"Name of the individual or entity, stored as a string."
delivery_dev,service_project_management_gld,pse_work_calendar,4,created_dt,timestamp,YES,Timestamp indicating when a record was created.
delivery_dev,service_project_management_gld,pse_work_calendar,5,created_by_id,string,YES,"The unique identifier of the user who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_work_calendar,6,last_modified_dt,timestamp,YES,Timestamp indicating the last modification of the respective data entry.
delivery_dev,service_project_management_gld,pse_work_calendar,7,last_modified_by_id,string,YES,Identifier for the user who last modified the record
delivery_dev,service_project_management_gld,pse_work_calendar,8,system_mod_stamp_ts,timestamp,YES,Timestamp indicating the last system modification.
delivery_dev,service_project_management_gld,pse_work_calendar,9,monday_end_hour_txt,string,YES,Textual description of the end hour on Mondays
delivery_dev,service_project_management_gld,pse_work_calendar,10,monday_hours_nbr,"decimal(38,18)",YES,"Represents the number of hours for the nbrand on Mondays, stored as a decimal value."
delivery_dev,service_project_management_gld,pse_work_calendar,11,monday_start_hour_txt,string,YES,Textual representation of the start hour on Mondays.
delivery_dev,service_project_management_gld,pse_work_calendar,12,tuesday_end_hour_txt,string,YES,Textual representation of end hour for Tuesday's business operations.
delivery_dev,service_project_management_gld,pse_work_calendar,13,tuesday_hours_nbr,"decimal(38,18)",YES,"Represents the operating hours of the non-branded businesses on Tuesdays, stored in decimal format."
delivery_dev,service_project_management_gld,pse_work_calendar,14,tuesday_start_hour_txt,string,YES,Textual representation of the start hour on Tuesdays.
delivery_dev,service_project_management_gld,pse_work_calendar,15,wednesday_end_hour_txt,string,YES,Textual representation of the ending hour of a Wednesday event or time frame.
delivery_dev,service_project_management_gld,pse_work_calendar,16,wednesday_hours_nbr,"decimal(38,18)",YES,"Represents the number of hours a business is open on Wednesdays, stored as a decimal data type."
delivery_dev,service_project_management_gld,pse_work_calendar,17,wednesday_start_hour_txt,string,YES,Textual representation of the starting hour on Wednesdays
delivery_dev,service_project_management_gld,pse_work_calendar,18,thursday_end_hour_txt,string,YES,Textual representation of the ending hour of Thursday's business hours.
delivery_dev,service_project_management_gld,pse_work_calendar,19,thursday_hours_nbr,"decimal(38,18)",YES,Represents the number of hours for Thursday in decimal format.
delivery_dev,service_project_management_gld,pse_work_calendar,20,thursday_start_hour_txt,string,YES,Textual representation of the starting hour on Thursdays
delivery_dev,service_project_management_gld,pse_work_calendar,21,friday_end_hour_txt,string,YES,Textual representation of the ending hour of Friday operations
delivery_dev,service_project_management_gld,pse_work_calendar,22,friday_hours_nbr,"decimal(38,18)",YES,"Represents the number of hours open on Fridays, stored as a decimal value."
delivery_dev,service_project_management_gld,pse_work_calendar,23,friday_start_hour_txt,string,YES,Textual representation of the starting hour on Fridays.
delivery_dev,service_project_management_gld,pse_work_calendar,24,saturday_end_hour_txt,string,YES,Textual representation of the ending hour of business on Saturdays.
delivery_dev,service_project_management_gld,pse_work_calendar,25,saturday_hours_nbr,"decimal(38,18)",YES,"Represents the number of hours a business is open on Saturdays, with a decimal data type."
delivery_dev,service_project_management_gld,pse_work_calendar,26,saturday_start_hour_txt,string,YES,Textual representation of the starting hour of Saturday operations.
delivery_dev,service_project_management_gld,pse_work_calendar,27,sunday_end_hour_txt,string,YES,Textual representation of the ending hour on Sundays
delivery_dev,service_project_management_gld,pse_work_calendar,28,sunday_hours_nbr,"decimal(38,18)",YES,"Sunday operating hours for new brand locations, represented as a decimal number."
delivery_dev,service_project_management_gld,pse_work_calendar,29,sunday_start_hour_txt,string,YES,Textual representation of the starting hour on Sundays
delivery_dev,service_project_management_gld,pse_work_calendar,30,week_start_day_txt,string,YES,Text label indicating the start day of the week
delivery_dev,service_project_management_gld,pse_work_calendar,31,week_total_hours_nbr,"decimal(38,18)",YES,Total number of hours spent on non-branded activities for the week (decimal).
delivery_dev,service_project_management_gld,pse_work_calendar,32,weekends_are_workdays_ind,boolean,YES,Indicator for whether weekends are considered workdays (Boolean)
delivery_dev,service_project_management_gld,pse_work_calendar,33,standard_hours_per_day_nbr,"decimal(38,18)",YES,"Usual number of hours worked per day by brand, stored as a decimal."
delivery_dev,service_project_management_gld,pse_work_calendar,34,external_id,string,YES,A string representing a unique external identifier.
delivery_dev,service_project_management_gld,pse_work_calendar,35,source_update_utc_ts,timestamp,YES,Timestamp indicating the last update of the source in Coordinated Universal Time (UTC).
delivery_dev,service_project_management_gld,pse_work_calendar,36,source_create_utc_ts,timestamp,YES,Timestamp indicating when the data was created in the source system (UTC).
delivery_dev,service_project_management_gld,pse_work_calendar,37,source_file_nm,string,YES,The name of the source file from which the data was extracted.
delivery_dev,service_project_management_gld,pse_work_calendar,38,source_file_ts,timestamp,YES,Timestamp indicating the source file's creation or modification time.
delivery_dev,service_project_management_gld,pse_work_calendar,39,udp_create_utc_ts,timestamp,YES,UTC timestamp of when the record was created.
delivery_dev,service_project_management_gld,pse_work_calendar,40,udp_update_utc_ts,timestamp,YES,Timestamp of the most recent UDP update (UTC).
delivery_dev,service_project_management_gld,pse_work_calendar,41,created_by_employee_nm,string,YES,"The username or ID of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_work_calendar,42,created_by_employee_reference_nbr,string,YES,Employee reference number for the creator of the record.
delivery_dev,service_project_management_gld,pse_work_calendar,43,created_by_employee_email_txt,string,YES,"The email address of the employee who created the record, stored as a string."
delivery_dev,service_project_management_gld,pse_work_calendar,44,last_modified_by_employee_nm,string,YES,Employee name who last modified the record
delivery_dev,service_project_management_gld,pse_work_calendar,45,last_modified_by_employee_reference_nbr,string,YES,Employee reference number for the last modifier
delivery_dev,service_project_management_gld,pse_work_calendar,46,last_modified_by_employee_email_txt,string,YES,The email address of the employee who last modified the record.
workforce_management_dev,workforce_gld,employee_skills,0,emp_id,string,YES,"Employee ID, string datatype"
workforce_management_dev,workforce_gld,employee_skills,1,skill_id,string,YES,"Identifier for a specific skill, stored as a string."
workforce_management_dev,workforce_gld,employee_skills,2,src_skill_nm,string,YES,"Source skill name, string data type"
workforce_management_dev,workforce_gld,employee_skills,3,company_id,string,YES,"Identifier for a company, stored as a string."
workforce_management_dev,workforce_gld,employee_skills,4,email_primary_work,string,YES,"Primary work email address, stored as a string."
workforce_management_dev,workforce_gld,employee_skills,5,skill_nm,string,YES,Job skill or qualification name --- Definition generated by Databricks AI on 2025-01-15
workforce_management_dev,workforce_gld,employee_skills,6,prof_rating,string,YES,Professional rating as a string
workforce_management_dev,workforce_gld,employee_skills,7,native_lang,string,YES,The native language of an individual or a group.
workforce_management_dev,workforce_gld,employee_skills,8,cert_issuer,string,YES,"The name of the entity that issued the certificate, stored as a string."
workforce_management_dev,workforce_gld,employee_skills,9,cert_expiry_dt,timestamp,YES,Certificate expiration date and time
workforce_management_dev,workforce_gld,employee_skills,10,org_l04_cd,string,YES,"Organization level 4 code, string data type"
workforce_management_dev,workforce_gld,employee_skills,11,src_sys_crt_ts,timestamp,YES,"Source system creation timestamp, data type TIMESTAMP"
workforce_management_dev,workforce_gld,employee_skills,12,src_sys_upd_ts,timestamp,YES,"Source system update timestamp, data type TIMESTAMP"
workforce_management_dev,workforce_gld,employee_skills,13,source_file_nm,string,YES,The name of the source file from which the data was extracted.
workforce_management_dev,workforce_gld,employee_skills,14,source_file_ts,timestamp,YES,Timestamp indicating the source file's creation or modification time.
workforce_management_dev,workforce_gld,employee_skills,15,udp_create_utc_ts,timestamp,YES,UTC timestamp indicating when a record was created.
workforce_management_dev,workforce_gld,employee_skills,16,udp_update_utc_ts,timestamp,YES,Timestamp indicating the last update in Coordinated Universal Time (UTC) for a record.
workforce_management_dev,workforce_gld,employee_skills,17,load_cd,string,YES,"Represents the load status of a data object, with string values such as 'success' or 'failed'."
workforce_management_dev,workforce_gld,employee_skills,18,lgcl_del_ind,string,YES,"Indicator for global or local deletion status, represented as a string."
workforce_management_dev,workforce_gld,employee_skills,19,employment_status,string,YES,"Employee employment status, string data type."
workforce_management_dev,workforce_gld,employee_skills,20,prof_id,string,YES,"Identifier for a professional profile, stored as a string."
workforce_management_dev,workforce_gld,employee_skills,21,prof_nm,string,YES,"Professional name, data type STRING"
workforce_management_dev,workforce_gld,employee_skills,22,cert_issue_dt,timestamp,YES,Certificate Issue Timestamp
workforce_management_dev,workforce_gld,workermaster,0,action,string,YES,
workforce_management_dev,workforce_gld,workermaster,1,first_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,2,middle_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,3,last_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,4,full_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,5,alternate_personnel_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,6,personnel_number,string,YES,
workforce_management_dev,workforce_gld,workermaster,7,user_type,string,YES,
workforce_management_dev,workforce_gld,workermaster,8,work_location_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,9,manager_personnel_number,string,YES,
workforce_management_dev,workforce_gld,workermaster,10,orgunit1,string,YES,
workforce_management_dev,workforce_gld,workermaster,11,orgunit2,string,YES,
workforce_management_dev,workforce_gld,workermaster,12,hire_dt,date,YES,
workforce_management_dev,workforce_gld,workermaster,13,country,string,YES,
workforce_management_dev,workforce_gld,workermaster,14,state_province,string,YES,
workforce_management_dev,workforce_gld,workermaster,15,city,string,YES,
workforce_management_dev,workforce_gld,workermaster,16,street,string,YES,
workforce_management_dev,workforce_gld,workermaster,17,region,string,YES,
workforce_management_dev,workforce_gld,workermaster,18,postal_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,19,company_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,20,mail_service,string,YES,
workforce_management_dev,workforce_gld,workermaster,21,external_email,string,YES,
workforce_management_dev,workforce_gld,workermaster,22,company_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,23,mws_acct_sync,string,YES,
workforce_management_dev,workforce_gld,workermaster,24,display_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,25,preferred_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,26,preferred_first_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,27,preferred_last_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,28,job_level,string,YES,
workforce_management_dev,workforce_gld,workermaster,29,job_title,string,YES,
workforce_management_dev,workforce_gld,workermaster,30,work_phone,string,YES,
workforce_management_dev,workforce_gld,workermaster,31,core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,32,short_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,33,email,string,YES,
workforce_management_dev,workforce_gld,workermaster,34,termination_dt,date,YES,
workforce_management_dev,workforce_gld,workermaster,35,sailpt_create_ts,timestamp,YES,
workforce_management_dev,workforce_gld,workermaster,36,sailpt_update_ts,timestamp,YES,
workforce_management_dev,workforce_gld,workermaster,37,alt_company_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,38,originating_source_system,string,YES,
workforce_management_dev,workforce_gld,workermaster,39,source_creation_ts,timestamp,YES,
workforce_management_dev,workforce_gld,workermaster,40,source_update_ts,timestamp,YES,
workforce_management_dev,workforce_gld,workermaster,41,cost_center_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,42,cost_center_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,43,supy_org_code,string,YES,
workforce_management_dev,workforce_gld,workermaster,44,manager_full_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,45,manager_email,string,YES,
workforce_management_dev,workforce_gld,workermaster,46,manager_coreid,string,YES,
workforce_management_dev,workforce_gld,workermaster,47,manager_short_name,string,YES,
workforce_management_dev,workforce_gld,workermaster,48,layer_2_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,49,layer_3_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,50,layer_4_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,51,layer_5_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,52,layer_6_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,53,layer_7_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,54,layer_8_mgr_bsn_mgr_emp_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,55,bsn_org_lvl_02_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,56,bsn_org_lvl_03_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,57,bsn_org_lvl_04_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,58,bsn_org_lvl_05_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,59,bsn_org_lvl_06_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,60,bsn_org_lvl_07_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,61,bsn_org_lvl_08_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,62,bsn_org_lvl_02_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,63,bsn_org_lvl_03_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,64,bsn_org_lvl_04_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,65,bsn_org_lvl_05_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,66,bsn_org_lvl_06_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,67,bsn_org_lvl_07_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,68,bsn_org_lvl_08_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,69,bsn_org_lvl_02_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,70,bsn_org_lvl_03_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,71,bsn_org_lvl_04_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,72,bsn_org_lvl_05_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,73,bsn_org_lvl_06_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,74,bsn_org_lvl_07_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,75,bsn_org_lvl_08_mgr_full_nm,string,YES,
workforce_management_dev,workforce_gld,workermaster,76,bsn_org_lvl_02_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,77,bsn_org_lvl_03_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,78,bsn_org_lvl_04_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,79,bsn_org_lvl_05_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,80,bsn_org_lvl_06_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,81,bsn_org_lvl_07_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,82,bsn_org_lvl_08_mgr_eml,string,YES,
workforce_management_dev,workforce_gld,workermaster,83,bsn_org_lvl_02_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,84,bsn_org_lvl_03_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,85,bsn_org_lvl_04_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,86,bsn_org_lvl_05_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,87,bsn_org_lvl_06_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,88,bsn_org_lvl_07_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,89,bsn_org_lvl_08_mgr_core_id,string,YES,
workforce_management_dev,workforce_gld,workermaster,90,supy_org_lvl_01_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,91,supy_org_lvl_02_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,92,supy_org_lvl_03_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,93,supy_org_lvl_04_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,94,supy_org_lvl_05_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,95,supy_org_lvl_06_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,96,supy_org_lvl_07_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,97,supy_org_lvl_08_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,98,supy_org_lvl_09_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,99,supy_org_lvl_10_cd,string,YES,
workforce_management_dev,workforce_gld,workermaster,100,supy_org_lvl_11_cd,string,YES,
