employee_id,skill_id,skill_name,proficiency,experience_value,last_used_year_value,etl_date,ingest_ts,ingest_ts_offset
81e71d68-2f57-4340-9c58-78e0800591b5,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,4,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
3f5b66f6-13ab-4cef-9e7a-c850d393b606,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
36bc5447-99b5-4d0e-8b39-a826009f01d3,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
a0b6c66c-17bc-42d1-a178-5fd59a8362f8,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
a0b6c66c-17bc-42d1-a178-5fd59a8362f8,ade375a4-bc71-4827-9a69-a9b600f57e73,Project Management,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
9803cc00-0e0e-44dd-ac2d-529598648519,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
ef6a2a44-4322-434c-9b42-4ef386f8408c,91c25327-8d08-4abb-b646-a9b600f582b2,Leadership,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,f88fcc60-3535-4554-9c48-a9b600f57f17,SQL,1,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,35ba76c9-2a62-4594-b9ab-a9b600f57f17,Java,1,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,d13aa078-213d-4377-9673-a9b600f57f17,Communication Skills,1,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,f6703dba-16cf-42eb-93f5-c9828d7604fc,Microservices,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,78614a6c-c439-47d4-b013-a9b600f58001,Software Development Life Cycle (SDLC),1,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,1ec832d5-b049-4513-9801-a9b600f58246,Kubernetes,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,0ecc1c46-2bae-4b54-8dbe-a9b600f5815c,Spring Boot,1,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,d9f30de5-2ad1-4deb-aa55-52a9e63e4812,Docker,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
39f95266-adde-4300-b3f5-494ba6f7af90,46e2cb74-9d68-4043-94ba-a9b600f58103,Design Patterns,1,6.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b9d33c23-898a-447d-b102-b9ee3fb164a6,7ffa0e6e-86d2-4760-bfa5-af70006bafc3,Unified Modeling Language Diagrams (UML Diagrams),,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
02a868c6-4683-4eeb-bc4b-e9979b0b20d9,bc502968-7e7e-4c14-ab7f-af3b015a753d,Ui Design,3,4.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,49ef18c6-a4d3-4cdb-9b3a-b13a012001a4,ASPICE Requirement Management Process (SWE.1),3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,5ad00356-2048-44d4-b439-b13a01202308,"ASPICE SW Development and Design Processes (SWE.2, SWE.3)",3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,2a4c3815-3cfb-43f0-9eb5-ab6d01045732,Persistency,3,0.5,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,dea87246-ca68-48f2-88f3-b13a011fcd7f,"ASPICE Testing Processes (SWE.4, SWE.5, SWE.6)",3,0.5,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
2058b865-07b0-493c-b09d-a72a010bc5e5,d13aa078-213d-4377-9673-a9b600f57f17,Communication Skills,4,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,918db13a-0b44-4c60-b323-abe601776bd7,Automotive hardware-in-loop (HIL) testing,3,0.5,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d4bb92a7-d269-4d67-a559-a43e010888b4,ea77f11a-06f3-402c-9efb-aecc00fc8714,AUTOSAR RTE,3,3.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
22818135-d931-4070-bf26-93fcab79d079,eab96228-e87b-4460-ae7b-ab510064140f,Data Visualization,4,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
22818135-d931-4070-bf26-93fcab79d079,a0af14d0-92d3-408e-96f3-b19500bc7320,NoSQL Databases,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
22818135-d931-4070-bf26-93fcab79d079,05c518bf-6089-4a30-85d4-ab59010cabeb,Docker Compose,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,395ee295-fa43-4499-b34e-a9b600f57e73,Linux,4,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,78614a6c-c439-47d4-b013-a9b600f58001,Software Development Life Cycle (SDLC),,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,9825c860-e787-48e6-b769-a9b600f57f17,Debugging,4,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,d0788b76-d021-4409-aab3-a9b600f57f4a,Requirements Analysis,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,5059919a-1e08-4faf-b53d-88aa7e1c7565,Algorithms,3,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,0fcb1c6c-67e2-4291-8585-a9b600f5835b,Multithreading,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
32073d6a-5851-4e61-985b-a77b00d13557,b2309555-1bb3-4791-afad-a9b600f581ba,AWS,2,0.5,2024,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
02aaf6bd-81a5-4224-af43-c6fe9c5ee82b,85a5ad25-c319-4074-b023-a9b600f57f4a,Change Management,4,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,395ee295-fa43-4499-b34e-a9b600f57e73,Linux,1,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,2dc5ecf9-70f2-4635-8041-a9b600f5842e,Shell Scripting,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,9825c860-e787-48e6-b769-a9b600f57f17,Debugging,1,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,d0788b76-d021-4409-aab3-a9b600f57f4a,Requirements Analysis,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,5059919a-1e08-4faf-b53d-88aa7e1c7565,Algorithms,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
b8e88479-5461-469c-be96-e85ff9200087,0fcb1c6c-67e2-4291-8585-a9b600f5835b,Multithreading,1,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f8338ac9-7954-46a0-bc7e-2e28d91c883b,d94764d9-7070-449e-a71b-b29701314c45,Murex Software,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f8338ac9-7954-46a0-bc7e-2e28d91c883b,838da1c0-8866-4f5b-89f0-ad770154a59e,Test Execution,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,155fc2e8-0c2d-42d9-a810-a9b600f57e73,C++,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,395ee295-fa43-4499-b34e-a9b600f57e73,Linux,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,78614a6c-c439-47d4-b013-a9b600f58001,Software Development Life Cycle (SDLC),3,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,d0788b76-d021-4409-aab3-a9b600f57f4a,Requirements Analysis,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,5059919a-1e08-4faf-b53d-88aa7e1c7565,Algorithms,3,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d630003e-e5b7-4220-8a63-f0c4e85bdb5a,19a952ff-1f43-47e8-ac62-a073ab433ca5,Spring Rest,3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,d5c8c9bf-e4ef-46ee-8870-a9b600f57f4a,C#,3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,46e2cb74-9d68-4043-94ba-a9b600f58103,Design Patterns,3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,511504c0-8b17-4cd4-a6bd-a9b600f5959c,Game Development,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,0137616d-3f7e-4579-8948-ab1100da190c,Object-Oriented Programming (OOP),3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,1ab849db-996b-412e-9b3f-6791da98b75b,SOLID,3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,5ea6a3a3-dc69-4d71-88f0-68ab0b775960,Unity,3,2.0,2022,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,5ffaff55-bc55-498d-b4ad-a9b600f58df0,Go programming language,3,2.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,3354e008-0a8b-4b26-be02-a9b600f5815c,Nginx,3,2.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,dc923edc-46a0-4637-9526-a9b600f597c1,Lua,3,2.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,568bf60b-ba4f-4205-a093-ca2f11b15936,Rust Programming Language,3,2.0,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,9f5edde2-1ffb-40cc-aa23-f6dda5025e9f,Software Development,2,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,4e064b83-60c6-4d83-a021-a9b600f58072,Risk Management,2,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,d001524d-59d6-40fa-8266-a9b600f59108,Prototyping,2,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,0fcb1c6c-67e2-4291-8585-a9b600f5835b,Multithreading,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,5f05f28e-eaf3-4829-abff-a9b600f5900b,POSIX (Portable Operating System Interface),2,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,b406707f-ad6f-4de3-9893-af7c0116d4b1,Software Design,3,3.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,9fe1f9e0-5b04-42d5-9b3b-af9d007d79d3,SOLID Principles,3,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
96745ab2-fd06-43fc-abcd-354b075540b1,e7e31eb7-ba59-4112-80e7-ac8a00a20458,C++ 11,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
a85adbfc-59e9-420b-82e2-f9f032d113ee,a1696966-7de3-4421-bff5-2430834d87f4,System Configuration,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d999ed7c-d3e2-41d3-bcdd-667cb9e587bf,400ac632-e34b-4fd6-b878-4d86b39ccb19,AJAX Library,3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d999ed7c-d3e2-41d3-bcdd-667cb9e587bf,9da04d2a-8e2c-4bf6-980c-a9b600f58940,Struts Web Application Framework,3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d999ed7c-d3e2-41d3-bcdd-667cb9e587bf,dd04ba07-b64a-4083-9eb0-a9b600f57fc4,jQuery,3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d999ed7c-d3e2-41d3-bcdd-667cb9e587bf,19c05066-f2bc-4226-a8e4-a9b600f5854c,Java API for RESTful Web Services (JAX-RS),3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
d999ed7c-d3e2-41d3-bcdd-667cb9e587bf,75da0a1b-b463-45be-b3f7-ab22be5154ab,Development Lead,3,2.0,2017,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
8765368e-3a75-4548-94d0-9ebd00c03df3,1079df76-260c-455b-b401-a9b600f5815c,SAML,1,0.5,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,f2d0e061-bdac-4e4e-be48-b298011b6260,AWS Auto Scaling,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,25eb7103-6ec5-4fd4-8294-ae00014364e1,AWS Identity and Access Management (IAM),2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,76f93ac5-1308-41e5-ac01-c57d35db880f,AWS S3,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,81065e07-f0c9-4f26-aa8b-ac8e00f0f641,AWS Lambda,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,aa415d1f-7a65-4d59-98d5-ac8e00f0bdda,AWS Cloud?Formation,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,e83c9306-cd82-456b-aafe-aecf00aa329f,AWS ELB,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,e0616aeb-602e-464d-8dea-aecf0099f885,AWS IAM,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
593d1618-fbd2-449c-9c43-92d45e82e9c9,c40dac8a-a6f9-4b9b-818e-88b5fe1bbedb,Amazon Quicksight,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
2ac94819-e35b-490f-85e9-b962553c817a,7ca4618c-a904-490a-b9ec-b29701308324,Murex FO Software,4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c449ae74-7f5b-4be1-8193-9f5c00c37699,2d5756cb-ffba-45e9-a122-a9b600f580a0,Test Planning,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c449ae74-7f5b-4be1-8193-9f5c00c37699,182e1611-7269-41ed-9c26-a9b600f58d19,Boundary Value Analysis,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,93c1d213-8781-4ec7-8fb4-abe60177f4af,Automotive test bench,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,59902257-56e9-41fa-b3b9-ab5a00c5ba8b,ECU Diagnostic and Reprogramming,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,eba9b713-9cd8-46b1-8e46-aae000b0472b,ODIS Diagnostic Software,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,981f8bbd-55a0-4136-b9df-b1a200cfe712,Diagnostic Logging and Tracing (DLT),4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,8c581861-c8d0-449f-8899-af8900f68484,Software Update,5,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,113fa756-0bec-4a51-83d2-a9b600f584db,Sanity Testing,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,249f1d32-42cd-4b87-8415-a9b600f580a0,Regression Testing,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,0f740001-9c5a-45cb-9502-a9b600f5a285,Telematics,5,7.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,e100d0b6-4364-4a5b-b812-af950017c5fb,Software Quality Assurance,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
5047343e-ba1b-466f-af69-90c06ceb9ac5,4dad3817-569a-4363-8bcc-abce00a76dea,Production Planning,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c449ae74-7f5b-4be1-8193-9f5c00c37699,8294f235-fe29-40e3-a7de-a9b600f583e8,GitHub,3,0.5,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c449ae74-7f5b-4be1-8193-9f5c00c37699,2b7b984d-5d81-4891-b06d-b19a00a92111,GitHub Actions/Workflows,3,0.5,2025,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
94826524-1644-4e65-b8d6-a6f1015f3a4b,9825c860-e787-48e6-b769-a9b600f57f17,Debugging,4,9.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
94826524-1644-4e65-b8d6-a6f1015f3a4b,0fcb1c6c-67e2-4291-8585-a9b600f5835b,Multithreading,3,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
94826524-1644-4e65-b8d6-a6f1015f3a4b,2f90681e-a46d-4e6b-b3c9-d661dc51b173,GitLab,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
94826524-1644-4e65-b8d6-a6f1015f3a4b,4a508a47-fbda-4df7-a896-b24500b5dfff,Gitlab-CI,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
94826524-1644-4e65-b8d6-a6f1015f3a4b,5bc25272-dc36-4601-aee5-c9f24f097c2c,Visual Studio Code (VS Code),3,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,f88fcc60-3535-4554-9c48-a9b600f57f17,SQL,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,d13aa078-213d-4377-9673-a9b600f57f17,Communication Skills,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,f6703dba-16cf-42eb-93f5-c9828d7604fc,Microservices,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,da8ea19e-6528-4e1a-99e4-56e496510d2b,Software Architecture,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,78614a6c-c439-47d4-b013-a9b600f58001,Software Development Life Cycle (SDLC),,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,1ec832d5-b049-4513-9801-a9b600f58246,Kubernetes,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,46e2cb74-9d68-4043-94ba-a9b600f58103,Design Patterns,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,0a84a61f-f2dc-47af-9140-44546007f3b3,Microsoft Azure Cloud Platform,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,3eb9998b-d147-4ce3-9a3f-a9b600f580bd,Web Services,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,625981ff-deee-4c70-97b9-a9b600f57e73,Microsoft Excel,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,2ea1ea9c-1412-448c-b7dd-a9b600f64098,Spreadsheets,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,ebe2e9ec-c440-458b-9611-a9b600f58072,Financial Analysis,2,4.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,02c6fced-971d-48ed-a476-7325b882115d,Accounting,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,ea985c0f-8d65-427f-9242-181a1704bcde,Finances,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,009072f1-edc3-468f-9fe8-acb100dedfa5,Treasury Accounting,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,7ec4d244-6039-42e0-ad79-4ec30a5cb0ac,Functions,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
c06a2d56-291a-4eae-ac03-5c11fc1acb0b,3a21c9b0-8215-4208-9e47-a9b600f59ec4,Cash Flows,3,2.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,adede500-c409-4be9-8ee4-a9b600f59ab8,System Design,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,d0a1171f-3e3c-422b-a854-ac5b0041867f,DevOps Fundamentals,,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,009df775-5245-44f7-96d7-ab8d00cc9d96,Non-functional Requirements (NFR),,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
e172fe1f-2c85-4000-8749-09ad740827cf,b4a413b7-7545-4b78-b30b-c72d3025ce9f,WebSockets,1,1.0,2015,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,f88fcc60-3535-4554-9c48-a9b600f57f17,SQL,4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,d13aa078-213d-4377-9673-a9b600f57f17,Communication Skills,4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,f6703dba-16cf-42eb-93f5-c9828d7604fc,Microservices,3,8.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,da8ea19e-6528-4e1a-99e4-56e496510d2b,Software Architecture,4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,78614a6c-c439-47d4-b013-a9b600f58001,Software Development Life Cycle (SDLC),4,10.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
f7880250-b438-4c01-ab5b-a4a400e20460,1ec832d5-b049-4513-9801-a9b600f58246,Kubernetes,3,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
18708df7-3e24-41a7-a4df-1a7acfabdeb1,a1696966-7de3-4421-bff5-2430834d87f4,System Configuration,3,5.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
18708df7-3e24-41a7-a4df-1a7acfabdeb1,43be3ad3-9e04-4ee7-ae02-b2970136e465,Temenos Software,2,1.0,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
18708df7-3e24-41a7-a4df-1a7acfabdeb1,fdb0ca48-bcbb-4f29-8a1e-43723e6d57a6,Banking,2,,,2026-05-04 11:32:00.197000,2026-05-05 11:47:03.399722,UTC-4
